n,size,misses
1619,1312199,2624399
1620,3240,2627640
1621,1315441,2630883
1622,3244,2634128
1623,1318687,2637375
1624,3248,2640624
1625,1321937,2643875
1626,3252,2647128
1627,1325191,2650383
1628,3256,2653640
1629,1328449,2656899
1630,3260,2660160
1631,1331711,2663423
1632,3264,2666688
1633,1334977,2669955
1634,3268,2673224
1635,1338247,2676495
1636,3272,2679768
1637,1341521,2683043
1638,3276,2686320
1639,1344799,2689599
1640,3280,2692880
1641,1348081,2696163
1642,3284,2699448
1643,1351367,2702735
1644,3288,2706024
1645,1354657,2709315
1646,3292,2712608
1647,1357951,2715903
1648,3296,2719200
1649,1361249,2722499
1650,3300,2725800
1651,1364551,2729103
1652,3304,2732408
1653,1367857,2735715
1654,3308,2739024
1655,1371167,2742335
1656,3312,2745648
1657,1374481,2748963
1658,3316,2752280
1659,1377799,2755599
1660,3320,2758920
1661,1381121,2762243
1662,3324,2765568
1663,1384447,2768895
1664,3328,2772224
1665,1387777,2775555
1666,3332,2778888
1667,1391111,2782223
1668,3336,2785560
1669,1394449,2788899
1670,3340,2792240
1671,1397791,2795583
1672,3344,2798928
1673,1401137,2802275
1674,3348,2805624
1675,1404487,2808975
1676,3352,2812328
1677,1407841,2815683
1678,3356,2819040
1679,1411199,2822399
1680,3360,2825760
1681,1414561,2829123
1682,3364,2832488
1683,1417927,2835855
1684,3368,2839224
1685,1421297,2842595
1686,3372,2845968
1687,1424671,2849343
1688,3376,2852720
1689,1428049,2856099
1690,3380,2859480
1691,1431431,2862863
1692,3384,2866248
1693,1434817,2869635
1694,3388,2873024
1695,1438207,2876415
1696,3392,2879808
1697,1441601,2883203
1698,3396,2886600
1699,1444999,2889999
1700,3400,2893400
1701,1448401,2896803
1702,3404,2900208
1703,1451807,2903615
1704,3408,2907024
1705,1455217,2910435
1706,3412,2913848
1707,1458631,2917263
1708,3416,2920680
1709,1462049,2924099
1710,3420,2927520
1711,1465471,2930943
1712,3424,2934368
1713,1468897,2937795
1714,3428,2941224
1715,1472327,2944655
1716,3432,2948088
1717,1475761,2951523
1718,3436,2954960
1719,1479199,2958399
1720,3440,2961840
1721,1482641,2965283
1722,3444,2968728
1723,1486087,2972175
1724,3448,2975624
1725,1489537,2979075
1726,3452,2982528
1727,1492991,2985983
1728,3456,2989440
1729,1496449,2992899
1730,3460,2996360
1731,1499911,2999823
1732,3464,3003288
1733,1503377,3006755
1734,3468,3010224
1735,1506847,3013695
1736,3472,3017168
1737,1510321,3020643
1738,3476,3024120
1739,1513799,3027599
1740,3480,3031080
1741,1517281,3034563
1742,3484,3038048
1743,1520767,3041535
1744,3488,3045024
1745,1524257,3048515
1746,3492,3052008
1747,1527751,3055503
1748,3496,3059000
1749,1531249,3062499
1750,3500,3066000
1751,1534751,3069503
1752,3504,3073008
1753,1538257,3076515
1754,3508,3080024
1755,1541767,3083535
1756,3512,3087048
1757,1545281,3090563
1758,3516,3094080
1759,1548799,3097599
1760,3520,3101120
1761,1552321,3104643
1762,3524,3108168
1763,1555847,3111695
1764,3528,3115224
1765,1559377,3118755
1766,3532,3122288
1767,1562911,3125823
1768,3536,3129360
1769,1566449,3132899
1770,3540,3136440
1771,1569991,3139983
1772,3544,3143528
1773,1573537,3147075
1774,3548,3150624
1775,1577087,3154175
1776,3552,3157728
1777,1580641,3161283
1778,3556,3164840
1779,1584199,3168399
1780,3560,3171960
1781,1587761,3175523
1782,3564,3179088
1783,1591327,3182655
1784,3568,3186224
1785,1594897,3189795
1786,3572,3193368
1787,1598471,3196943
1788,3576,3200520
1789,1602049,3204099
1790,3580,3207680
1791,1605631,3211263
1792,3584,3214848
1793,1609217,3218435
1794,3588,3222024
1795,1612807,3225615
1796,3592,3229208
1797,1616401,3232803
1798,3596,3236400
1799,1619999,3239999
1800,3600,3243600
1801,1623601,3247203
1802,3604,3250808
1803,1627207,3254415
1804,3608,3258024
1805,1630817,3261635
1806,3612,3265248
1807,1634431,3268863
1808,3616,3272480
1809,1638049,3276099
1810,3620,3279720
1811,1641671,3283343
1812,3624,3286968
1813,1645297,3290595
1814,3628,3294224
1815,1648927,3297855
1816,3632,3301488
1817,1652561,3305123
1818,3636,3308760
1819,1656199,3312399
1820,3640,3316040
1821,1659841,3319683
1822,3644,3323328
1823,1663487,3326975
1824,3648,3330624
1825,1667137,3334275
1826,3652,3337928
1827,1670791,3341583
1828,3656,3345240
1829,1674449,3348899
1830,3660,3352560
1831,1678111,3356223
1832,3664,3359888
1833,1681777,3363555
1834,3668,3367224
1835,1685447,3370895
1836,3672,3374568
1837,1689121,3378243
1838,3676,3381920
1839,1692799,3385599
1840,3680,3389280
1841,1696481,3392963
1842,3684,3396648
1843,1700167,3400335
1844,3688,3404024
1845,1703857,3407715
1846,3692,3411408
1847,1707551,3415103
1848,3696,3418800
1849,1711249,3422499
1850,3700,3426200
1851,1714951,3429903
1852,3704,3433608
1853,1718657,3437315
1854,3708,3441024
1855,1722367,3444735
1856,3712,3448448
1857,1726081,3452163
1858,3716,3455880
1859,1729799,3459599
1860,3720,3463320
1861,1733521,3467043
1862,3724,3470768
1863,1737247,3474495
1864,3728,3478224
1865,1740977,3481955
1866,3732,3485688
1867,1744711,3489423
1868,3736,3493160
1869,1748449,3496899
1870,3740,3500640
1871,1752191,3504383
1872,3744,3508128
1873,1755937,3511875
1874,3748,3515624
1875,1759687,3519375
1876,3752,3523128
1877,1763441,3526883
1878,3756,3530640
1879,1767199,3534399
1880,3760,3538160
1881,1770961,3541923
1882,3764,3545688
1883,1774727,3549455
1884,3768,3553224
1885,1778497,3556995
1886,3772,3560768
1887,1782271,3564543
1888,3776,3568320
1889,1786049,3572099
1890,3780,3575880
1891,1789831,3579663
1892,3784,3583448
1893,1793617,3587235
1894,3788,3591024
1895,1797407,3594815
1896,3792,3598608
1897,1801201,3602403
1898,3796,3606200
1899,1804999,3609999
1900,3800,3613800
1901,1808801,3617603
1902,3804,3621408
1903,1812607,3625215
1904,3808,3629024
1905,1816417,3632835
1906,3812,3636648
1907,1820231,3640463
1908,3816,3644280
1909,1824049,3648099
1910,3820,3651920
1911,1827871,3655743
1912,3824,3659568
1913,1831697,3663395
1914,3828,3667224
1915,1835527,3671055
1916,3832,3674888
1917,1839361,3678723
1918,3836,3682560
1919,1843199,3686399
1920,3840,3690240
1921,1847041,3694083
1922,3844,3697928
1923,1850887,3701775
1924,3848,3705624
1925,1854737,3709475
1926,3852,3713328
1927,1858591,3717183
1928,3856,3721040
1929,1862449,3724899
1930,3860,3728760
1931,1866311,3732623
1932,3864,3736488
1933,1870177,3740355
1934,3868,3744224
1935,1874047,3748095
1936,3872,3751968
1937,1877921,3755843
1938,3876,3759720
1939,1881799,3763599
1940,3880,3767480
1941,1885681,3771363
1942,3884,3775248
1943,1889567,3779135
1944,3888,3783024
1945,1893457,3786915
1946,3892,3790808
1947,1897351,3794703
1948,3896,3798600
1949,1901249,3802499
1950,3900,3806400
1951,1905151,3810303
1952,3904,3814208
1953,1909057,3818115
1954,3908,3822024
1955,1912967,3825935
1956,3912,3829848
1957,1916881,3833763
1958,3916,3837680
1959,1920799,3841599
1960,3920,3845520
1961,1924721,3849443
1962,3924,3853368
1963,1928647,3857295
1964,3928,3861224
1965,1932577,3865155
1966,3932,3869088
1967,1936511,3873023
1968,3936,3876960
1969,1940449,3880899
1970,3940,3884840
1971,1944391,3888783
1972,3944,3892728
1973,1948337,3896675
1974,3948,3900624
1975,1952287,3904575
1976,3952,3908528
1977,1956241,3912483
1978,3956,3916440
1979,1960199,3920399
1980,3960,3924360
1981,1964161,3928323
1982,3964,3932288
1983,1968127,3936255
1984,3968,3940224
1985,1972097,3944195
1986,3972,3948168
1987,1976071,3952143
1988,3976,3956120
1989,1980049,3960099
1990,3980,3964080
1991,1984031,3968063
1992,3984,3972048
1993,1988017,3976035
1994,3988,3980024
1995,1992007,3984015
1996,3992,3988008
1997,1996001,3992003
1998,3996,3996000
1999,1999999,3999999
2000,4000,4004000
2001,2004001,4008003
