n,size,misses
1614,1043612,2608224
1615,3230,2611455
1616,1043285,2614688
1617,1045549,2617923
1618,1047815,2621160
1619,1050083,2624399
1620,3240,2627640
1621,1049755,2630883
1622,1052026,2634128
1623,1054299,2637375
1624,1056574,2640624
1625,3250,2643875
1626,1056245,2647128
1627,1058523,2650383
1628,1060803,2653640
1629,1063085,2656899
1630,3260,2660160
1631,1062755,2663423
1632,1065040,2666688
1633,1067327,2669955
1634,1069616,2673224
1635,3270,2676495
1636,1069285,2679768
1637,1071577,2683043
1638,1073871,2686320
1639,1076167,2689599
1640,3280,2692880
1641,1075835,2696163
1642,1078134,2699448
1643,1080435,2702735
1644,1082738,2706024
1645,3290,2709315
1646,1082405,2712608
1647,1084711,2715903
1648,1087019,2719200
1649,1089329,2722499
1650,3300,2725800
1651,1088995,2729103
1652,1091308,2732408
1653,1093623,2735715
1654,1095940,2739024
1655,3310,2742335
1656,1095605,2745648
1657,1097925,2748963
1658,1100247,2752280
1659,1102571,2755599
1660,3320,2758920
1661,1102235,2762243
1662,1104562,2765568
1663,1106891,2768895
1664,1109222,2772224
1665,3330,2775555
1666,1108885,2778888
1667,1111219,2782223
1668,1113555,2785560
1669,1115893,2788899
1670,3340,2792240
1671,1115555,2795583
1672,1117896,2798928
1673,1120239,2802275
1674,1122584,2805624
1675,3350,2808975
1676,1122245,2812328
1677,1124593,2815683
1678,1126943,2819040
1679,1129295,2822399
1680,3360,2825760
1681,1128955,2829123
1682,1131310,2832488
1683,1133667,2835855
1684,1136026,2839224
1685,3370,2842595
1686,1135685,2845968
1687,1138047,2849343
1688,1140411,2852720
1689,1142777,2856099
1690,3380,2859480
1691,1142435,2862863
1692,1144804,2866248
1693,1147175,2869635
1694,1149548,2873024
1695,3390,2876415
1696,1149205,2879808
1697,1151581,2883203
1698,1153959,2886600
1699,1156339,2889999
1700,3400,2893400
1701,1155995,2896803
1702,1158378,2900208
1703,1160763,2903615
1704,1163150,2907024
1705,3410,2910435
1706,1162805,2913848
1707,1165195,2917263
1708,1167587,2920680
1709,1169981,2924099
1710,3420,2927520
1711,1169635,2930943
1712,1172032,2934368
1713,1174431,2937795
1714,1176832,2941224
1715,3430,2944655
1716,1176485,2948088
1717,1178889,2951523
1718,1181295,2954960
1719,1183703,2958399
1720,3440,2961840
1721,1183355,2965283
1722,1185766,2968728
1723,1188179,2972175
1724,1190594,2975624
1725,3450,2979075
1726,1190245,2982528
1727,1192663,2985983
1728,1195083,2989440
1729,1197505,2992899
1730,3460,2996360
1731,1197155,2999823
1732,1199580,3003288
1733,1202007,3006755
1734,1204436,3010224
1735,3470,3013695
1736,1204085,3017168
1737,1206517,3020643
1738,1208951,3024120
1739,1211387,3027599
1740,3480,3031080
1741,1211035,3034563
1742,1213474,3038048
1743,1215915,3041535
1744,1218358,3045024
1745,3490,3048515
1746,1218005,3052008
1747,1220451,3055503
1748,1222899,3059000
1749,1225349,3062499
1750,3500,3066000
1751,1224995,3069503
1752,1227448,3073008
1753,1229903,3076515
1754,1232360,3080024
1755,3510,3083535
1756,1232005,3087048
1757,1234465,3090563
1758,1236927,3094080
1759,1239391,3097599
1760,3520,3101120
1761,1239035,3104643
1762,1241502,3108168
1763,1243971,3111695
1764,1246442,3115224
1765,3530,3118755
1766,1246085,3122288
1767,1248559,3125823
1768,1251035,3129360
1769,1253513,3132899
1770,3540,3136440
1771,1253155,3139983
1772,1255636,3143528
1773,1258119,3147075
1774,1260604,3150624
1775,3550,3154175
1776,1260245,3157728
1777,1262733,3161283
1778,1265223,3164840
1779,1267715,3168399
1780,3560,3171960
1781,1267355,3175523
1782,1269850,3179088
1783,1272347,3182655
1784,1274846,3186224
1785,3570,3189795
1786,1274485,3193368
1787,1276987,3196943
1788,1279491,3200520
1789,1281997,3204099
1790,3580,3207680
1791,1281635,3211263
1792,1284144,3214848
1793,1286655,3218435
1794,1289168,3222024
1795,3590,3225615
1796,1288805,3229208
1797,1291321,3232803
1798,1293839,3236400
1799,1296359,3239999
1800,3600,3243600
1801,1295995,3247203
1802,1298518,3250808
1803,1301043,3254415
1804,1303570,3258024
1805,3610,3261635
1806,1303205,3265248
1807,1305735,3268863
1808,1308267,3272480
1809,1310801,3276099
1810,3620,3279720
1811,1310435,3283343
1812,1312972,3286968
1813,1315511,3290595
1814,1318052,3294224
1815,3630,3297855
1816,1317685,3301488
1817,1320229,3305123
1818,1322775,3308760
1819,1325323,3312399
1820,3640,3316040
1821,1324955,3319683
1822,1327506,3323328
1823,1330059,3326975
1824,1332614,3330624
1825,3650,3334275
1826,1332245,3337928
1827,1334803,3341583
1828,1337363,3345240
1829,1339925,3348899
1830,3660,3352560
1831,1339555,3356223
1832,1342120,3359888
1833,1344687,3363555
1834,1347256,3367224
1835,3670,3370895
1836,1346885,3374568
1837,1349457,3378243
1838,1352031,3381920
1839,1354607,3385599
1840,3680,3389280
1841,1354235,3392963
1842,1356814,3396648
1843,1359395,3400335
1844,1361978,3404024
1845,3690,3407715
1846,1361605,3411408
1847,1364191,3415103
1848,1366779,3418800
1849,1369369,3422499
1850,3700,3426200
1851,1368995,3429903
1852,1371588,3433608
1853,1374183,3437315
1854,1376780,3441024
1855,3710,3444735
1856,1376405,3448448
1857,1379005,3452163
1858,1381607,3455880
1859,1384211,3459599
1860,3720,3463320
1861,1383835,3467043
1862,1386442,3470768
1863,1389051,3474495
1864,1391662,3478224
1865,3730,3481955
1866,1391285,3485688
1867,1393899,3489423
1868,1396515,3493160
1869,1399133,3496899
1870,3740,3500640
1871,1398755,3504383
1872,1401376,3508128
1873,1403999,3511875
1874,1406624,3515624
1875,3750,3519375
1876,1406245,3523128
1877,1408873,3526883
1878,1411503,3530640
1879,1414135,3534399
1880,3760,3538160
1881,1413755,3541923
1882,1416390,3545688
1883,1419027,3549455
1884,1421666,3553224
1885,3770,3556995
1886,1421285,3560768
1887,1423927,3564543
1888,1426571,3568320
1889,1429217,3572099
1890,3780,3575880
1891,1428835,3579663
1892,1431484,3583448
1893,1434135,3587235
1894,1436788,3591024
1895,3790,3594815
1896,1436405,3598608
1897,1439061,3602403
1898,1441719,3606200
1899,1444379,3609999
1900,3800,3613800
1901,1443995,3617603
1902,1446658,3621408
1903,1449323,3625215
1904,1451990,3629024
1905,3810,3632835
1906,1451605,3636648
1907,1454275,3640463
1908,1456947,3644280
1909,1459621,3648099
1910,3820,3651920
1911,1459235,3655743
1912,1461912,3659568
1913,1464591,3663395
1914,1467272,3667224
1915,3830,3671055
1916,1466885,3674888
1917,1469569,3678723
1918,1472255,3682560
1919,1474943,3686399
1920,3840,3690240
1921,1474555,3694083
1922,1477246,3697928
1923,1479939,3701775
1924,1482634,3705624
1925,3850,3709475
1926,1482245,3713328
1927,1484943,3717183
1928,1487643,3721040
1929,1490345,3724899
1930,3860,3728760
1931,1489955,3732623
1932,1492660,3736488
1933,1495367,3740355
1934,1498076,3744224
1935,3870,3748095
1936,1497685,3751968
1937,1500397,3755843
1938,1503111,3759720
1939,1505827,3763599
1940,3880,3767480
1941,1505435,3771363
1942,1508154,3775248
1943,1510875,3779135
1944,1513598,3783024
1945,3890,3786915
1946,1513205,3790808
1947,1515931,3794703
1948,1518659,3798600
1949,1521389,3802499
1950,3900,3806400
1951,1520995,3810303
1952,1523728,3814208
1953,1526463,3818115
1954,1529200,3822024
1955,3910,3825935
1956,1528805,3829848
1957,1531545,3833763
1958,1534287,3837680
1959,1537031,3841599
1960,3920,3845520
1961,1536635,3849443
1962,1539382,3853368
1963,1542131,3857295
1964,1544882,3861224
1965,3930,3865155
1966,1544485,3869088
1967,1547239,3873023
1968,1549995,3876960
1969,1552753,3880899
1970,3940,3884840
1971,1552355,3888783
1972,1555116,3892728
1973,1557879,3896675
1974,1560644,3900624
1975,3950,3904575
1976,1560245,3908528
1977,1563013,3912483
1978,1565783,3916440
1979,1568555,3920399
1980,3960,3924360
1981,1568155,3928323
1982,1570930,3932288
1983,1573707,3936255
1984,1576486,3940224
1985,3970,3944195
1986,1576085,3948168
1987,1578867,3952143
1988,1581651,3956120
1989,1584437,3960099
1990,3980,3964080
1991,1584035,3968063
1992,1586824,3972048
1993,1589615,3976035
1994,1592408,3980024
1995,3990,3984015
1996,1592005,3988008
1997,1594801,3992003
1998,1597599,3996000
1999,1600399,3999999
2000,4000,4004000
2001,1599995,4008003
