n,size,misses
1597,1702401,2553603
1598,1705066,2556800
1599,3198,2559999
1600,1708799,2563200
1601,1711469,2566403
1602,3204,2569608
1603,1715209,2572815
1604,1717884,2576024
1605,3210,2579235
1606,1721631,2582448
1607,1724311,2585663
1608,3216,2588880
1609,1728065,2592099
1610,1730750,2595320
1611,3222,2598543
1612,1734511,2601768
1613,1737201,2604995
1614,3228,2608224
1615,1740969,2611455
1616,1743664,2614688
1617,3234,2617923
1618,1747439,2621160
1619,1750139,2624399
1620,3240,2627640
1621,1753921,2630883
1622,1756626,2634128
1623,3246,2637375
1624,1760415,2640624
1625,1763125,2643875
1626,3252,2647128
1627,1766921,2650383
1628,1769636,2653640
1629,3258,2656899
1630,1773439,2660160
1631,1776159,2663423
1632,3264,2666688
1633,1779969,2669955
1634,1782694,2673224
1635,3270,2676495
1636,1786511,2679768
1637,1789241,2683043
1638,3276,2686320
1639,1793065,2689599
1640,1795800,2692880
1641,3282,2696163
1642,1799631,2699448
1643,1802371,2702735
1644,3288,2706024
1645,1806209,2709315
1646,1808954,2712608
1647,3294,2715903
1648,1812799,2719200
1649,1815549,2722499
1650,3300,2725800
1651,1819401,2729103
1652,1822156,2732408
1653,3306,2735715
1654,1826015,2739024
1655,1828775,2742335
1656,3312,2745648
1657,1832641,2748963
1658,1835406,2752280
1659,3318,2755599
1660,1839279,2758920
1661,1842049,2762243
1662,3324,2765568
1663,1845929,2768895
1664,1848704,2772224
1665,3330,2775555
1666,1852591,2778888
1667,1855371,2782223
1668,3336,2785560
1669,1859265,2788899
1670,1862050,2792240
1671,3342,2795583
1672,1865951,2798928
1673,1868741,2802275
1674,3348,2805624
1675,1872649,2808975
1676,1875444,2812328
1677,3354,2815683
1678,1879359,2819040
1679,1882159,2822399
1680,3360,2825760
1681,1886081,2829123
1682,1888886,2832488
1683,3366,2835855
1684,1892815,2839224
1685,1895625,2842595
1686,3372,2845968
1687,1899561,2849343
1688,1902376,2852720
1689,3378,2856099
1690,1906319,2859480
1691,1909139,2862863
1692,3384,2866248
1693,1913089,2869635
1694,1915914,2873024
1695,3390,2876415
1696,1919871,2879808
1697,1922701,2883203
1698,3396,2886600
1699,1926665,2889999
1700,1929500,2893400
1701,3402,2896803
1702,1933471,2900208
1703,1936311,2903615
1704,3408,2907024
1705,1940289,2910435
1706,1943134,2913848
1707,3414,2917263
1708,1947119,2920680
1709,1949969,2924099
1710,3420,2927520
1711,1953961,2930943
1712,1956816,2934368
1713,3426,2937795
1714,1960815,2941224
1715,1963675,2944655
1716,3432,2948088
1717,1967681,2951523
1718,1970546,2954960
1719,3438,2958399
1720,1974559,2961840
1721,1977429,2965283
1722,3444,2968728
1723,1981449,2972175
1724,1984324,2975624
1725,3450,2979075
1726,1988351,2982528
1727,1991231,2985983
1728,3456,2989440
1729,1995265,2992899
1730,1998150,2996360
1731,3462,2999823
1732,2002191,3003288
1733,2005081,3006755
1734,3468,3010224
1735,2009129,3013695
1736,2012024,3017168
1737,3474,3020643
1738,2016079,3024120
1739,2018979,3027599
1740,3480,3031080
1741,2023041,3034563
1742,2025946,3038048
1743,3486,3041535
1744,2030015,3045024
1745,2032925,3048515
1746,3492,3052008
1747,2037001,3055503
1748,2039916,3059000
1749,3498,3062499
1750,2043999,3066000
1751,2046919,3069503
1752,3504,3073008
1753,2051009,3076515
1754,2053934,3080024
1755,3510,3083535
1756,2058031,3087048
1757,2060961,3090563
1758,3516,3094080
1759,2065065,3097599
1760,2068000,3101120
1761,3522,3104643
1762,2072111,3108168
1763,2075051,3111695
1764,3528,3115224
1765,2079169,3118755
1766,2082114,3122288
1767,3534,3125823
1768,2086239,3129360
1769,2089189,3132899
1770,3540,3136440
1771,2093321,3139983
1772,2096276,3143528
1773,3546,3147075
1774,2100415,3150624
1775,2103375,3154175
1776,3552,3157728
1777,2107521,3161283
1778,2110486,3164840
1779,3558,3168399
1780,2114639,3171960
1781,2117609,3175523
1782,3564,3179088
1783,2121769,3182655
1784,2124744,3186224
1785,3570,3189795
1786,2128911,3193368
1787,2131891,3196943
1788,3576,3200520
1789,2136065,3204099
1790,2139050,3207680
1791,3582,3211263
1792,2143231,3214848
1793,2146221,3218435
1794,3588,3222024
1795,2150409,3225615
1796,2153404,3229208
1797,3594,3232803
1798,2157599,3236400
1799,2160599,3239999
1800,3600,3243600
1801,2164801,3247203
1802,2167806,3250808
1803,3606,3254415
1804,2172015,3258024
1805,2175025,3261635
1806,3612,3265248
1807,2179241,3268863
1808,2182256,3272480
1809,3618,3276099
1810,2186479,3279720
1811,2189499,3283343
1812,3624,3286968
1813,2193729,3290595
1814,2196754,3294224
1815,3630,3297855
1816,2200991,3301488
1817,2204021,3305123
1818,3636,3308760
1819,2208265,3312399
1820,2211300,3316040
1821,3642,3319683
1822,2215551,3323328
1823,2218591,3326975
1824,3648,3330624
1825,2222849,3334275
1826,2225894,3337928
1827,3654,3341583
1828,2230159,3345240
1829,2233209,3348899
1830,3660,3352560
1831,2237481,3356223
1832,2240536,3359888
1833,3666,3363555
1834,2244815,3367224
1835,2247875,3370895
1836,3672,3374568
1837,2252161,3378243
1838,2255226,3381920
1839,3678,3385599
1840,2259519,3389280
1841,2262589,3392963
1842,3684,3396648
1843,2266889,3400335
1844,2269964,3404024
1845,3690,3407715
1846,2274271,3411408
1847,2277351,3415103
1848,3696,3418800
1849,2281665,3422499
1850,2284750,3426200
1851,3702,3429903
1852,2289071,3433608
1853,2292161,3437315
1854,3708,3441024
1855,2296489,3444735
1856,2299584,3448448
1857,3714,3452163
1858,2303919,3455880
1859,2307019,3459599
1860,3720,3463320
1861,2311361,3467043
1862,2314466,3470768
1863,3726,3474495
1864,2318815,3478224
1865,2321925,3481955
1866,3732,3485688
1867,2326281,3489423
1868,2329396,3493160
1869,3738,3496899
1870,2333759,3500640
1871,2336879,3504383
1872,3744,3508128
1873,2341249,3511875
1874,2344374,3515624
1875,3750,3519375
1876,2348751,3523128
1877,2351881,3526883
1878,3756,3530640
1879,2356265,3534399
1880,2359400,3538160
1881,3762,3541923
1882,2363791,3545688
1883,2366931,3549455
1884,3768,3553224
1885,2371329,3556995
1886,2374474,3560768
1887,3774,3564543
1888,2378879,3568320
1889,2382029,3572099
1890,3780,3575880
1891,2386441,3579663
1892,2389596,3583448
1893,3786,3587235
1894,2394015,3591024
1895,2397175,3594815
1896,3792,3598608
1897,2401601,3602403
1898,2404766,3606200
1899,3798,3609999
1900,2409199,3613800
1901,2412369,3617603
1902,3804,3621408
1903,2416809,3625215
1904,2419984,3629024
1905,3810,3632835
1906,2424431,3636648
1907,2427611,3640463
1908,3816,3644280
1909,2432065,3648099
1910,2435250,3651920
1911,3822,3655743
1912,2439711,3659568
1913,2442901,3663395
1914,3828,3667224
1915,2447369,3671055
1916,2450564,3674888
1917,3834,3678723
1918,2455039,3682560
1919,2458239,3686399
1920,3840,3690240
1921,2462721,3694083
1922,2465926,3697928
1923,3846,3701775
1924,2470415,3705624
1925,2473625,3709475
1926,3852,3713328
1927,2478121,3717183
1928,2481336,3721040
1929,3858,3724899
1930,2485839,3728760
1931,2489059,3732623
1932,3864,3736488
1933,2493569,3740355
1934,2496794,3744224
1935,3870,3748095
1936,2501311,3751968
1937,2504541,3755843
1938,3876,3759720
1939,2509065,3763599
1940,2512300,3767480
1941,3882,3771363
1942,2516831,3775248
1943,2520071,3779135
1944,3888,3783024
1945,2524609,3786915
1946,2527854,3790808
1947,3894,3794703
1948,2532399,3798600
1949,2535649,3802499
1950,3900,3806400
1951,2540201,3810303
1952,2543456,3814208
1953,3906,3818115
1954,2548015,3822024
1955,2551275,3825935
1956,3912,3829848
1957,2555841,3833763
1958,2559106,3837680
1959,3918,3841599
1960,2563679,3845520
1961,2566949,3849443
1962,3924,3853368
1963,2571529,3857295
1964,2574804,3861224
1965,3930,3865155
1966,2579391,3869088
1967,2582671,3873023
1968,3936,3876960
1969,2587265,3880899
1970,2590550,3884840
1971,3942,3888783
1972,2595151,3892728
1973,2598441,3896675
1974,3948,3900624
1975,2603049,3904575
1976,2606344,3908528
1977,3954,3912483
1978,2610959,3916440
1979,2614259,3920399
1980,3960,3924360
1981,2618881,3928323
1982,2622186,3932288
1983,3966,3936255
1984,2626815,3940224
1985,2630125,3944195
1986,3972,3948168
1987,2634761,3952143
1988,2638076,3956120
1989,3978,3960099
1990,2642719,3964080
1991,2646039,3968063
1992,3984,3972048
1993,2650689,3976035
1994,2654014,3980024
1995,3990,3984015
1996,2658671,3988008
1997,2662001,3992003
1998,3996,3996000
1999,2666665,3999999
2000,2670000,4004000
2001,4002,4008003
