n,size,misses
1604,3208,2576024
1605,1288411,2579235
1606,1290821,2582448
1607,1293233,2585663
1608,3216,2588880
1609,1294840,2592099
1610,1297256,2595320
1611,1299674,2598543
1612,3224,2601768
1613,1301285,2604995
1614,1303707,2608224
1615,1306131,2611455
1616,3232,2614688
1617,1307746,2617923
1618,1310174,2621160
1619,1312604,2624399
1620,3240,2627640
1621,1314223,2630883
1622,1316657,2634128
1623,1319093,2637375
1624,3248,2640624
1625,1320716,2643875
1626,1323156,2647128
1627,1325598,2650383
1628,3256,2653640
1629,1327225,2656899
1630,1329671,2660160
1631,1332119,2663423
1632,3264,2666688
1633,1333750,2669955
1634,1336202,2673224
1635,1338656,2676495
1636,3272,2679768
1637,1340291,2683043
1638,1342749,2686320
1639,1345209,2689599
1640,3280,2692880
1641,1346848,2696163
1642,1349312,2699448
1643,1351778,2702735
1644,3288,2706024
1645,1353421,2709315
1646,1355891,2712608
1647,1358363,2715903
1648,3296,2719200
1649,1360010,2722499
1650,1362486,2725800
1651,1364964,2729103
1652,3304,2732408
1653,1366615,2735715
1654,1369097,2739024
1655,1371581,2742335
1656,3312,2745648
1657,1373236,2748963
1658,1375724,2752280
1659,1378214,2755599
1660,3320,2758920
1661,1379873,2762243
1662,1382367,2765568
1663,1384863,2768895
1664,3328,2772224
1665,1386526,2775555
1666,1389026,2778888
1667,1391528,2782223
1668,3336,2785560
1669,1393195,2788899
1670,1395701,2792240
1671,1398209,2795583
1672,3344,2798928
1673,1399880,2802275
1674,1402392,2805624
1675,1404906,2808975
1676,3352,2812328
1677,1406581,2815683
1678,1409099,2819040
1679,1411619,2822399
1680,3360,2825760
1681,1413298,2829123
1682,1415822,2832488
1683,1418348,2835855
1684,3368,2839224
1685,1420031,2842595
1686,1422561,2845968
1687,1425093,2849343
1688,3376,2852720
1689,1426780,2856099
1690,1429316,2859480
1691,1431854,2862863
1692,3384,2866248
1693,1433545,2869635
1694,1436087,2873024
1695,1438631,2876415
1696,3392,2879808
1697,1440326,2883203
1698,1442874,2886600
1699,1445424,2889999
1700,3400,2893400
1701,1447123,2896803
1702,1449677,2900208
1703,1452233,2903615
1704,3408,2907024
1705,1453936,2910435
1706,1456496,2913848
1707,1459058,2917263
1708,3416,2920680
1709,1460765,2924099
1710,1463331,2927520
1711,1465899,2930943
1712,3424,2934368
1713,1467610,2937795
1714,1470182,2941224
1715,1472756,2944655
1716,3432,2948088
1717,1474471,2951523
1718,1477049,2954960
1719,1479629,2958399
1720,3440,2961840
1721,1481348,2965283
1722,1483932,2968728
1723,1486518,2972175
1724,3448,2975624
1725,1488241,2979075
1726,1490831,2982528
1727,1493423,2985983
1728,3456,2989440
1729,1495150,2992899
1730,1497746,2996360
1731,1500344,2999823
1732,3464,3003288
1733,1502075,3006755
1734,1504677,3010224
1735,1507281,3013695
1736,3472,3017168
1737,1509016,3020643
1738,1511624,3024120
1739,1514234,3027599
1740,3480,3031080
1741,1515973,3034563
1742,1518587,3038048
1743,1521203,3041535
1744,3488,3045024
1745,1522946,3048515
1746,1525566,3052008
1747,1528188,3055503
1748,3496,3059000
1749,1529935,3062499
1750,1532561,3066000
1751,1535189,3069503
1752,3504,3073008
1753,1536940,3076515
1754,1539572,3080024
1755,1542206,3083535
1756,3512,3087048
1757,1543961,3090563
1758,1546599,3094080
1759,1549239,3097599
1760,3520,3101120
1761,1550998,3104643
1762,1553642,3108168
1763,1556288,3111695
1764,3528,3115224
1765,1558051,3118755
1766,1560701,3122288
1767,1563353,3125823
1768,3536,3129360
1769,1565120,3132899
1770,1567776,3136440
1771,1570434,3139983
1772,3544,3143528
1773,1572205,3147075
1774,1574867,3150624
1775,1577531,3154175
1776,3552,3157728
1777,1579306,3161283
1778,1581974,3164840
1779,1584644,3168399
1780,3560,3171960
1781,1586423,3175523
1782,1589097,3179088
1783,1591773,3182655
1784,3568,3186224
1785,1593556,3189795
1786,1596236,3193368
1787,1598918,3196943
1788,3576,3200520
1789,1600705,3204099
1790,1603391,3207680
1791,1606079,3211263
1792,3584,3214848
1793,1607870,3218435
1794,1610562,3222024
1795,1613256,3225615
1796,3592,3229208
1797,1615051,3232803
1798,1617749,3236400
1799,1620449,3239999
1800,3600,3243600
1801,1622248,3247203
1802,1624952,3250808
1803,1627658,3254415
1804,3608,3258024
1805,1629461,3261635
1806,1632171,3265248
1807,1634883,3268863
1808,3616,3272480
1809,1636690,3276099
1810,1639406,3279720
1811,1642124,3283343
1812,3624,3286968
1813,1643935,3290595
1814,1646657,3294224
1815,1649381,3297855
1816,3632,3301488
1817,1651196,3305123
1818,1653924,3308760
1819,1656654,3312399
1820,3640,3316040
1821,1658473,3319683
1822,1661207,3323328
1823,1663943,3326975
1824,3648,3330624
1825,1665766,3334275
1826,1668506,3337928
1827,1671248,3341583
1828,3656,3345240
1829,1673075,3348899
1830,1675821,3352560
1831,1678569,3356223
1832,3664,3359888
1833,1680400,3363555
1834,1683152,3367224
1835,1685906,3370895
1836,3672,3374568
1837,1687741,3378243
1838,1690499,3381920
1839,1693259,3385599
1840,3680,3389280
1841,1695098,3392963
1842,1697862,3396648
1843,1700628,3400335
1844,3688,3404024
1845,1702471,3407715
1846,1705241,3411408
1847,1708013,3415103
1848,3696,3418800
1849,1709860,3422499
1850,1712636,3426200
1851,1715414,3429903
1852,3704,3433608
1853,1717265,3437315
1854,1720047,3441024
1855,1722831,3444735
1856,3712,3448448
1857,1724686,3452163
1858,1727474,3455880
1859,1730264,3459599
1860,3720,3463320
1861,1732123,3467043
1862,1734917,3470768
1863,1737713,3474495
1864,3728,3478224
1865,1739576,3481955
1866,1742376,3485688
1867,1745178,3489423
1868,3736,3493160
1869,1747045,3496899
1870,1749851,3500640
1871,1752659,3504383
1872,3744,3508128
1873,1754530,3511875
1874,1757342,3515624
1875,1760156,3519375
1876,3752,3523128
1877,1762031,3526883
1878,1764849,3530640
1879,1767669,3534399
1880,3760,3538160
1881,1769548,3541923
1882,1772372,3545688
1883,1775198,3549455
1884,3768,3553224
1885,1777081,3556995
1886,1779911,3560768
1887,1782743,3564543
1888,3776,3568320
1889,1784630,3572099
1890,1787466,3575880
1891,1790304,3579663
1892,3784,3583448
1893,1792195,3587235
1894,1795037,3591024
1895,1797881,3594815
1896,3792,3598608
1897,1799776,3602403
1898,1802624,3606200
1899,1805474,3609999
1900,3800,3613800
1901,1807373,3617603
1902,1810227,3621408
1903,1813083,3625215
1904,3808,3629024
1905,1814986,3632835
1906,1817846,3636648
1907,1820708,3640463
1908,3816,3644280
1909,1822615,3648099
1910,1825481,3651920
1911,1828349,3655743
1912,3824,3659568
1913,1830260,3663395
1914,1833132,3667224
1915,1836006,3671055
1916,3832,3674888
1917,1837921,3678723
1918,1840799,3682560
1919,1843679,3686399
1920,3840,3690240
1921,1845598,3694083
1922,1848482,3697928
1923,1851368,3701775
1924,3848,3705624
1925,1853291,3709475
1926,1856181,3713328
1927,1859073,3717183
1928,3856,3721040
1929,1861000,3724899
1930,1863896,3728760
1931,1866794,3732623
1932,3864,3736488
1933,1868725,3740355
1934,1871627,3744224
1935,1874531,3748095
1936,3872,3751968
1937,1876466,3755843
1938,1879374,3759720
1939,1882284,3763599
1940,3880,3767480
1941,1884223,3771363
1942,1887137,3775248
1943,1890053,3779135
1944,3888,3783024
1945,1891996,3786915
1946,1894916,3790808
1947,1897838,3794703
1948,3896,3798600
1949,1899785,3802499
1950,1902711,3806400
1951,1905639,3810303
1952,3904,3814208
1953,1907590,3818115
1954,1910522,3822024
1955,1913456,3825935
1956,3912,3829848
1957,1915411,3833763
1958,1918349,3837680
1959,1921289,3841599
1960,3920,3845520
1961,1923248,3849443
1962,1926192,3853368
1963,1929138,3857295
1964,3928,3861224
1965,1931101,3865155
1966,1934051,3869088
1967,1937003,3873023
1968,3936,3876960
1969,1938970,3880899
1970,1941926,3884840
1971,1944884,3888783
1972,3944,3892728
1973,1946855,3896675
1974,1949817,3900624
1975,1952781,3904575
1976,3952,3908528
1977,1954756,3912483
1978,1957724,3916440
1979,1960694,3920399
1980,3960,3924360
1981,1962673,3928323
1982,1965647,3932288
1983,1968623,3936255
1984,3968,3940224
1985,1970606,3944195
1986,1973586,3948168
1987,1976568,3952143
1988,3976,3956120
1989,1978555,3960099
1990,1981541,3964080
1991,1984529,3968063
1992,3984,3972048
1993,1986520,3976035
1994,1989512,3980024
1995,1992506,3984015
1996,3992,3988008
1997,1994501,3992003
1998,1997499,3996000
1999,2000499,3999999
2000,4000,4004000
2001,2002498,4008003
